637,43,black,49,white,42,black,66,white,59,black
638,17,black,1,white,42,black,16,white,25,black
639,28,black,73,white,60,black,10,white,40,black
640,24,black,18,white,72,black,67,white,45,black
641,35,black,11,white,70,black,15,white,58,black
642,61,black,28,white,24,black,68,white,26,black
643,72,black,79,white,81,black,32,white,39,black
644,2,black,44,white,14,black,18,white,77,black
645,64,black,60,white,21,black,34,white,63,black
646,29,black,2,white,55,black,63,white,3,black
647,54,black,32,white,59,black,47,white,60,black
648,17,black,29,white,36,black,80,white,53,black
649,77,black,36,white,65,black,16,white,71,black
650,19,black,19,white,79,black,68,white,9,black
651,29,black,74,white,81,black,21,white,7,black
652,33,black,61,white,5,black,81,white,58,black
653,27,black,66,white,79,black,13,white,46,black
654,63,black,35,white,49,black,78,white,62,black
655,11,black,10,white,34,black,81,white,61,black
656,60,black,6,white,74,black,65,white,60,black
657,35,black,50,white,77,black,57,white,65,black
658,28,black,2,white,20,black,63,white,66,black
659,37,black,7,white,45,black,76,white,18,black
660,59,black,64,white,29,black,64,white,60,black
661,37,black,60,white,14,black,38,white,43,black
662,73,black,47,white,71,black,37,white,29,black
663,32,black,41,white,61,black,72,white,9,black
664,67,black,51,white,51,black,44,white,62,black
665,37,black,71,white,27,black,5,white,45,black
666,60,black,17,white,39,black,10,white,2,black
667,75,black,11,white,18,black,8,white,79,black
668,20,black,13,white,31,black,23,white,33,black
669,31,black,67,white,33,black,60,white,54,black
670,14,black,21,white,49,black,14,white,46,black
671,53,black,40,white,39,black,53,white,65,black
672,1,black,59,white,17,black,6,white,7,black
673,13,black,58,white,69,black,70,white,69,black
674,70,black,58,white,67,black,41,white,79,black
675,27,black,81,white,23,black,19,white,78,black
676,62,black,63,white,46,black,47,white,40,black
677,80,black,54,white,55,black,17,white,42,black
678,36,black,40,white,75,black,62,white,32,black
679,26,black,73,white,24,black,45,white,76,black
680,48,black,69,white,50,black,4,white,45,black
681,66,black,22,white,14,black,41,white,13,black
682,36,black,10,white,57,black,15,white,11,black
683,17,black,3,white,64,black,72,white,50,black
684,28,black,37,white,37,black,6,white,3,black
685,28,black,56,white,54,black,51,white,38,black
686,31,black,78,white,75,black,24,white,53,black
687,44,black,20,white,78,black,58,white,29,black
688,42,black,81,white,80,black,32,white,46,black
689,62,black,40,white,7,black,66,white,52,black
690,67,black,18,white,15,black,81,white,35,black
691,43,black,30,white,29,black,30,white,42,black
692,40,black,53,white,27,black,34,white,14,black
693,51,black,41,white,1,black,23,white,71,black
694,72,black,80,white,48,black,67,white,7,black
695,56,black,49,white,14,black,10,white,70,black
696,63,black,59,white,16,black,37,white,20,black
697,7,black,60,white,69,black,16,white,11,black
698,23,black,35,white,46,black,8,white,75,black
699,9,black,64,white,15,black,35,white,33,black
700,18,black,30,white,8,black,76,white,68,black
701,15,black,15,white,42,black,57,white,4,black
702,21,black,4,white,42,black,54,white,49,black
703,38,black,41,white,60,black,71,white,77,black
704,56,black,33,white,55,black,48,white,31,black
705,80,black,48,white,21,black,30,white,28,black
706,12,black,6,white,54,black,1,white,72,black
707,61,black,12,white,73,black,19,white,77,black
708,10,black,32,white,7,black,45,white,9,black
709,49,black,26,white,34,black,37,white,55,black
710,75,black,17,white,12,black,20,white,42,black
711,34,black,78,white,21,black,70,white,73,black
712,59,black,3,white,27,black,40,white,28,black
713,7,black,46,white,29,black,14,white,43,black
714,23,black,24,white,39,black,50,white,23,black
715,16,black,47,white,50,black,81,white,15,black
716,78,black,7,white,12,black,3,white,23,black
717,12,black,25,white,26,black,70,white,59,black
718,43,black,73,white,46,black,48,white,45,black
719,19,black,37,white,57,black,76,white,70,black
720,15,black,80,white,32,black,1,white,69,black
721,60,black,35,white,79,black,29,white,67,black
722,37,black,44,white,19,black,24,white,62,black
723,53,black,7,white,48,black,58,white,51,black
724,39,black,72,white,44,black,77,white,47,black
725,23,black,75,white,53,black,12,white,76,black
726,68,black,34,white,73,black,52,white,81,black
727,53,black,10,white,75,black,22,white,48,black
728,58,black,12,white,42,black,80,white,42,black
729,81,black,41,white,30,black,44,white,69,black
730,68,black,15,white,13,black,44,white,38,black
731,10,black,19,white,21,black,25,white,42,black
732,12,black,54,white,37,black,46,white,63,black
733,57,black,39,white,47,black,71,white,54,black
734,21,black,14,white,17,black,27,white,16,black
735,21,black,65,white,10,black,49,white,30,black
736,8,black,12,white,28,black,25,white,56,black
737,6,black,20,white,22,black,22,white,57,black
738,40,black,31,white,58,black,47,white,45,black
739,15,black,72,white,65,black,72,white,36,black
740,6,black,14,white,32,black,14,white,10,black
741,58,black,46,white,4,black,49,white,60,black
742,37,black,57,white,24,black,54,white,64,black
743,40,black,74,white,12,black,18,white,65,black
744,13,black,60,white,50,black,33,white,27,black
745,44,black,71,white,43,black,61,white,55,black
746,36,black,29,white,28,black,19,white,45,black
747,36,black,27,white,32,black,43,white,56,black
748,17,black,79,white,29,black,44,white,52,black
749,79,black,42,white,50,black,8,white,45,black
750,38,black,13,white,1,black,71,white,36,black
751,8,black,68,white,50,black,66,white,66,black
752,78,black,71,white,3,black,44,white,62,black
753,66,black,6,white,18,black,36,white,58,black
754,41,black,54,white,63,black,7,white,15,black
755,25,black,20,white,67,black,5,white,29,black
756,77,black,7,white,78,black,53,white,63,black
757,27,black,64,white,52,black,76,white,54,black
758,52,black,15,white,6,black,45,white,63,black
759,50,black,53,white,9,black,77,white,58,black
760,29,black,19,white,56,black,76,white,5,black
761,6,black,6,white,41,black,21,white,37,black
762,60,black,58,white,54,black,5,white,58,black
763,25,black,52,white,35,black,57,white,31,black
764,5,black,46,white,15,black,52,white,15,black
765,67,black,35,white,68,black,24,white,59,black
766,81,black,64,white,13,black,51,white,16,black
767,79,black,20,white,28,black,17,white,6,black
768,58,black,4,white,61,black,54,white,5,black
769,76,black,40,white,62,black,6,white,53,black
770,43,black,73,white,35,black,59,white,50,black
771,41,black,13,white,52,black,70,white,26,black
772,3,black,3,white,15,black,33,white,32,black
773,79,black,62,white,12,black,54,white,63,black
774,61,black,36,white,52,black,15,white,16,black
775,23,black,52,white,24,black,57,white,35,black
776,19,black,11,white,63,black,33,white,65,black
777,9,black,61,white,9,black,5,white,75,black
778,54,black,36,white,72,black,41,white,21,black
779,45,black,49,white,31,black,16,white,67,black
780,5,black,73,white,49,black,61,white,60,black
781,15,black,9,white,38,black,13,white,61,black
782,57,black,41,white,38,black,75,white,81,black
783,62,black,32,white,52,black,56,white,12,black
784,8,black,54,white,2,black,31,white,48,black
785,15,black,3,white,69,black,46,white,76,black
786,9,black,54,white,81,black,75,white,27,black
787,13,black,55,white,55,black,31,white,36,black
788,20,black,13,white,51,black,46,white,33,black
789,33,black,54,white,4,black,13,white,5,black
790,45,black,77,white,20,black,43,white,51,black
791,59,black,57,white,59,black,10,white,11,black
792,59,black,15,white,23,black,76,white,24,black
793,22,black,17,white,7,black,79,white,13,black
794,67,black,77,white,43,black,42,white,13,black
795,3,black,47,white,34,black,6,white,60,black
796,77,black,18,white,60,black,8,white,34,black
797,75,black,40,white,60,black,45,white,57,black
798,41,black,34,white,10,black,32,white,80,black
799,22,black,30,white,55,black,14,white,23,black
800,52,black,7,white,58,black,11,white,43,black
801,62,black,68,white,73,black,78,white,80,black
802,39,black,38,white,59,black,33,white,5,black
803,63,black,61,white,69,black,2,white,46,black
804,13,black,9,white,10,black,27,white,38,black
805,35,black,44,white,59,black,32,white,4,black
806,45,black,20,white,73,black,13,white,27,black
807,18,black,7,white,18,black,25,white,46,black
808,29,black,1,white,23,black,29,white,68,black
809,25,black,8,white,56,black,72,white,70,black
810,51,black,77,white,34,black,67,white,21,black
811,29,black,41,white,63,black,18,white,32,black
812,74,black,50,white,48,black,66,white,12,black
813,58,black,19,white,31,black,28,white,75,black
814,73,black,26,white,38,black,59,white,74,black
815,54,black,73,white,57,black,53,white,48,black
816,24,black,74,white,40,black,45,white,26,black
817,3,black,23,white,49,black,76,white,76,black
818,65,black,11,white,28,black,29,white,49,black
819,18,black,5,white,14,black,40,white,15,black
820,59,black,62,white,58,black,60,white,9,black
821,27,black,47,white,3,black,30,white,29,black
822,49,black,47,white,73,black,62,white,24,black
823,8,black,37,white,11,black,18,white,67,black
824,78,black,78,white,12,black,3,white,81,black
825,56,black,22,white,47,black,76,white,65,black
826,32,black,42,white,68,black,68,white,30,black
827,67,black,72,white,29,black,37,white,9,black
828,41,black,17,white,47,black,18,white,23,black
829,48,black,40,white,7,black,53,white,20,black
830,66,black,37,white,19,black,42,white,56,black
831,41,black,14,white,40,black,34,white,34,black
832,5,black,70,white,43,black,72,white,17,black
833,48,black,72,white,68,black,53,white,17,black
834,81,black,46,white,79,black,79,white,53,black
835,28,black,46,white,54,black,81,white,63,black
836,56,black,12,white,61,black,71,white,32,black
837,54,black,39,white,75,black,25,white,80,black
838,41,black,5,white,15,black,73,white,71,black
839,55,black,56,white,10,black,71,white,44,black
840,63,black,41,white,20,black,14,white,37,black
841,26,black,7,white,16,black,58,white,50,black
842,45,black,60,white,26,black,28,white,76,black
843,47,black,29,white,56,black,50,white,48,black
844,36,black,1,white,25,black,37,white,61,black
845,56,black,68,white,34,black,59,white,80,black
846,49,black,11,white,47,black,17,white,65,black
847,27,black,27,white,38,black,79,white,15,black
848,76,black,11,white,53,black,66,white,58,black
849,71,black,62,white,1,black,52,white,26,black
850,15,black,41,white,50,black,73,white,35,black
851,6,black,53,white,16,black,73,white,61,black
852,45,black,70,white,54,black,68,white,10,black
853,68,black,6,white,45,black,75,white,80,black
854,36,black,64,white,34,black,33,white,35,black
855,55,black,80,white,72,black,56,white,41,black
856,47,black,70,white,52,black,10,white,13,black
857,9,black,2,white,36,black,7,white,75,black
858,35,black,21,white,53,black,6,white,25,black
859,74,black,29,white,61,black,55,white,66,black
860,11,black,40,white,47,black,19,white,13,black
861,42,black,69,white,47,black,7,white,79,black
862,38,black,52,white,62,black,8,white,66,black
863,23,black,67,white,57,black,46,white,17,black
864,9,black,46,white,32,black,73,white,2,black
865,31,black,65,white,33,black,5,white,6,black
866,19,black,60,white,61,black,71,white,46,black
867,58,black,53,white,7,black,6,white,2,black
868,57,black,73,white,14,black,59,white,25,black
869,70,black,22,white,32,black,63,white,40,black
870,47,black,73,white,48,black,14,white,65,black
871,52,black,48,white,71,black,10,white,76,black
872,54,black,31,white,3,black,42,white,61,black
873,15,black,79,white,28,black,25,white,55,black
874,77,black,33,white,60,black,5,white,67,black
875,10,black,61,white,34,black,23,white,57,black
876,76,black,49,white,21,black,65,white,14,black
877,31,black,57,white,27,black,77,white,65,black
878,53,black,75,white,27,black,38,white,25,black
879,66,black,25,white,4,black,30,white,42,black
880,13,black,69,white,46,black,17,white,53,black
881,42,black,7,white,54,black,51,white,23,black
882,56,black,20,white,9,black,24,white,9,black
883,62,black,34,white,81,black,34,white,41,black
884,29,black,54,white,37,black,12,white,19,black
885,6,black,39,white,76,black,44,white,4,black
886,70,black,36,white,12,black,21,white,10,black
887,75,black,26,white,70,black,68,white,53,black
888,64,black,20,white,49,black,65,white,63,black
889,15,black,17,white,39,black,60,white,62,black
890,46,black,26,white,63,black,63,white,54,black
891,45,black,19,white,73,black,71,white,16,black
892,49,black,52,white,23,black,36,white,49,black
893,53,black,48,white,2,black,46,white,56,black
894,44,black,52,white,9,black,39,white,78,black
895,69,black,21,white,49,black,21,white,76,black
896,81,black,20,white,6,black,24,white,46,black
897,71,black,24,white,11,black,14,white,60,black
898,23,black,64,white,17,black,10,white,11,black
899,3,black,22,white,49,black,10,white,43,black
900,34,black,25,white,42,black,63,white,51,black
901,42,black,42,white,68,black,79,white,63,black
902,67,black,22,white,61,black,31,white,67,black
903,29,black,66,white,53,black,10,white,27,black
904,50,black,73,white,40,black,4,white,52,black
905,20,black,24,white,67,black,39,white,48,black
906,26,black,18,white,73,black,71,white,15,black
907,68,black,18,white,6,black,63,white,70,black
908,7,black,57,white,13,black,3,white,75,black
909,68,black,7,white,63,black,42,white,30,black
910,67,black,59,white,74,black,35,white,18,black
911,73,black,17,white,17,black,24,white,1,black
912,67,black,80,white,56,black,42,white,81,black
913,30,black,10,white,37,black,34,white,25,black
914,48,black,76,white,37,black,41,white,60,black
915,40,black,25,white,58,black,28,white,25,black
916,21,black,23,white,16,black,66,white,6,black
917,8,black,60,white,34,black,79,white,54,black
918,63,black,7,white,3,black,48,white,20,black
919,34,black,43,white,56,black,40,white,59,black
920,42,black,67,white,50,black,7,white,31,black
921,62,black,2,white,74,black,19,white,27,black
922,18,black,23,white,20,black,36,white,3,black
923,24,black,13,white,21,black,80,white,43,black
924,58,black,40,white,39,black,75,white,48,black
925,77,black,81,white,72,black,18,white,6,black
926,26,black,10,white,16,black,28,white,63,black
927,62,black,41,white,7,black,74,white,33,black
928,42,black,31,white,50,black,63,white,39,black
929,5,black,30,white,12,black,53,white,56,black
930,27,black,58,white,21,black,49,white,77,black
931,42,black,5,white,49,black,21,white,2,black
932,48,black,49,white,18,black,26,white,24,black
933,19,black,80,white,47,black,27,white,52,black
934,11,black,79,white,16,black,40,white,31,black
935,39,black,20,white,36,black,21,white,10,black
936,23,black,61,white,54,black,48,white,12,black
937,39,black,7,white,78,black,76,white,77,black
938,31,black,76,white,26,black,51,white,62,black
939,64,black,56,white,77,black,68,white,42,black
940,64,black,50,white,46,black,71,white,46,black
941,9,black,28,white,73,black,32,white,32,black
942,15,black,66,white,16,black,18,white,16,black
943,58,black,48,white,63,black,12,white,62,black
944,49,black,58,white,10,black,35,white,17,black
945,76,black,8,white,73,black,24,white,54,black
946,43,black,75,white,51,black,34,white,77,black
947,58,black,35,white,74,black,61,white,34,black
948,14,black,65,white,59,black,50,white,61,black
949,62,black,73,white,69,black,13,white,45,black
950,59,black,61,white,6,black,17,white,63,black
951,9,black,3,white,73,black,45,white,4,black
952,3,black,43,white,64,black,69,white,38,black
953,41,black,27,white,16,black,8,white,35,black
954,5,black,78,white,57,black,34,white,23,black
955,41,black,58,white,11,black,9,white,25,black
956,74,black,63,white,11,black,7,white,33,black
957,60,black,67,white,25,black,28,white,45,black
958,64,black,32,white,29,black,77,white,54,black
959,46,black,41,white,35,black,17,white,18,black
960,8,black,7,white,40,black,16,white,33,black
961,43,black,7,white,76,black,23,white,70,black
962,39,black,9,white,66,black,2,white,24,black
963,13,black,21,white,44,black,10,white,65,black
964,17,black,65,white,76,black,40,white,50,black
965,27,black,58,white,10,black,78,white,23,black
966,63,black,41,white,1,black,11,white,16,black
967,38,black,51,white,69,black,12,white,39,black
968,76,black,15,white,62,black,70,white,10,black
969,73,black,69,white,31,black,81,white,57,black
970,29,black,55,white,40,black,58,white,80,black
971,35,black,81,white,11,black,16,white,34,black
972,28,black,58,white,15,black,77,white,52,black
973,21,black,63,white,75,black,11,white,43,black
974,32,black,42,white,54,black,50,white,2,black
975,33,black,17,white,25,black,27,white,35,black
976,68,black,70,white,17,black,53,white,18,black
977,47,black,37,white,28,black,6,white,66,black
978,79,black,5,white,28,black,59,white,5,black
979,46,black,39,white,31,black,59,white,52,black
980,44,black,52,white,15,black,14,white,68,black
981,20,black,81,white,27,black,35,white,39,black
982,48,black,72,white,12,black,13,white,15,black
983,67,black,37,white,38,black,1,white,63,black
984,68,black,15,white,1,black,13,white,62,black
985,63,black,42,white,49,black,34,white,78,black
986,38,black,35,white,62,black,12,white,26,black
987,19,black,36,white,19,black,78,white,48,black
988,46,black,48,white,48,black,49,white,5,black
989,32,black,74,white,81,black,61,white,43,black
990,71,black,79,white,60,black,72,white,16,black
991,47,black,44,white,41,black,44,white,64,black
992,81,black,36,white,28,black,72,white,42,black
993,15,black,63,white,24,black,30,white,35,black
994,6,black,32,white,40,black,45,white,24,black
995,24,black,40,white,59,black,8,white,4,black
996,40,black,38,white,2,black,43,white,43,black
997,36,black,29,white,50,black,71,white,45,black
998,53,black,59,white,19,black,8,white,9,black
999,63,black,10,white,51,black,46,white,39,black
1000,58,black,17,white,21,black,70,white,47,black
1001,67,black,24,white,47,black,69,white,34,black
1002,61,black,17,white,39,black,14,white,72,black
1003,56,black,8,white,70,black,79,white,1,black
1004,36,black,50,white,4,black,27,white,57,black
1005,17,black,50,white,20,black,79,white,79,black
1006,22,black,28,white,5,black,44,white,57,black
1007,54,black,36,white,16,black,45,white,59,black
1008,45,black,8,white,15,black,44,white,30,black
1009,25,black,29,white,36,black,79,white,6,black
1010,50,black,7,white,21,black,10,white,35,black
1011,6,black,46,white,18,black,9,white,16,black
1012,2,black,59,white,24,black,18,white,5,black
1013,11,black,40,white,49,black,35,white,16,black
1014,23,black,68,white,69,black,65,white,48,black
1015,38,black,11,white,19,black,80,white,50,black
1016,32,black,15,white,55,black,15,white,5,black
1017,5,black,10,white,17,black,41,white,16,black
1018,29,black,68,white,55,black,50,white,21,black
1019,13,black,29,white,50,black,21,white,45,black
1020,7,black,63,white,72,black,4,white,76,black
1021,50,black,33,white,28,black,67,white,64,black
1022,43,black,41,white,3,black,24,white,40,black
1023,65,black,22,white,13,black,49,white,14,black
1024,74,black,21,white,43,black,15,white,17,black
1025,68,black,15,white,48,black,79,white,66,black
1026,38,black,4,white,32,black,6,white,3,black
1027,18,black,41,white,22,black,38,white,67,black
1028,67,black,79,white,22,black,42,white,48,black
1029,75,black,18,white,34,black,38,white,9,black
1030,8,black,55,white,4,black,53,white,36,black
1031,21,black,22,white,6,black,53,white,45,black
1032,57,black,12,white,2,black,33,white,8,black
1033,25,black,59,white,28,black,3,white,26,black
1034,29,black,11,white,77,black,13,white,22,black
1035,21,black,22,white,50,black,15,white,12,black
1036,73,black,66,white,5,black,79,white,35,black
1037,45,black,61,white,68,black,31,white,61,black
1038,22,black,12,white,33,black,12,white,27,black
1039,56,black,64,white,26,black,79,white,54,black
1040,54,black,50,white,55,black,75,white,34,black
1041,11,black,54,white,28,black,60,white,16,black
1042,13,black,52,white,6,black,63,white,79,black
1043,61,black,8,white,16,black,74,white,13,black
1044,63,black,40,white,25,black,10,white,35,black
1045,68,black,35,white,8,black,16,white,58,black
1046,11,black,76,white,25,black,78,white,40,black
1047,30,black,23,white,70,black,65,white,51,black
1048,28,black,49,white,29,black,59,white,9,black
1049,73,black,26,white,68,black,50,white,18,black
1050,61,black,3,white,78,black,20,white,18,black
1051,5,black,55,white,16,black,62,white,7,black
1052,53,black,41,white,28,black,58,white,60,black
1053,48,black,75,white,15,black,44,white,6,black
1054,24,black,58,white,19,black,80,white,51,black
1055,41,black,56,white,28,black,22,white,54,black
1056,6,black,60,white,51,black,14,white,34,black
1057,49,black,70,white,64,black,39,white,18,black
1058,29,black,15,white,64,black,29,white,30,black
1059,46,black,49,white,61,black,51,white,39,black
1060,70,black,50,white,1,black,51,white,76,black
1061,63,black,64,white,77,black,56,white,25,black
1062,11,black,20,white,4,black,27,white,41,black
1063,44,black,63,white,15,black,64,white,31,black
1064,46,black,79,white,67,black,62,white,1,black
1065,32,black,31,white,4,black,28,white,47,black
1066,38,black,25,white,54,black,28,white,48,black
1067,78,black,36,white,26,black,37,white,44,black
1068,13,black,40,white,11,black,25,white,36,black
1069,71,black,58,white,72,black,16,white,81,black
1070,55,black,62,white,30,black,66,white,37,black
1071,79,black,27,white,15,black,18,white,34,black
1072,69,black,18,white,27,black,52,white,18,black
1073,5,black,65,white,38,black,70,white,7,black
1074,3,black,66,white,39,black,4,white,40,black
1075,16,black,41,white,28,black,36,white,74,black
1076,66,black,63,white,71,black,15,white,38,black
1077,72,black,21,white,22,black,2,white,48,black
1078,72,black,37,white,32,black,66,white,61,black
1079,54,black,16,white,47,black,60,white,16,black
1080,66,black,12,white,46,black,10,white,54,black
1081,74,black,70,white,58,black,16,white,22,black
1082,73,black,24,white,20,black,35,white,53,black
1083,64,black,39,white,43,black,64,white,16,black
1084,24,black,22,white,73,black,46,white,25,black
1085,35,black,10,white,32,black,41,white,77,black
1086,11,black,14,white,46,black,29,white,73,black
1087,8,black,72,white,68,black,12,white,12,black
1088,21,black,12,white,50,black,42,white,67,black
1089,33,black,21,white,49,black,39,white,11,black
1090,35,black,62,white,22,black,30,white,19,black
1091,37,black,28,white,38,black,42,white,77,black
1092,5,black,67,white,70,black,51,white,54,black
1093,10,black,76,white,53,black,20,white,74,black
1094,18,black,10,white,72,black,3,white,6,black
1095,37,black,18,white,69,black,49,white,80,black
1096,81,black,52,white,17,black,28,white,57,black
1097,64,black,62,white,11,black,19,white,34,black
1098,78,black,66,white,65,black,9,white,14,black
1099,5,black,71,white,45,black,56,white,62,black
1100,34,black,22,white,61,black,3,white,61,black
1101,47,black,9,white,60,black,75,white,27,black
1102,42,black,71,white,22,black,76,white,66,black
1103,20,black,52,white,56,black,56,white,30,black
1104,45,black,22,white,37,black,52,white,7,black
1105,20,black,80,white,66,black,34,white,63,black
1106,70,black,40,white,19,black,35,white,37,black
1107,73,black,47,white,19,black,9,white,22,black
1108,52,black,21,white,11,black,79,white,1,black
1109,35,black,16,white,45,black,53,white,43,black
1110,75,black,43,white,37,black,32,white,56,black
1111,65,black,16,white,41,black,79,white,41,black
1112,14,black,46,white,52,black,20,white,37,black
1113,10,black,24,white,19,black,43,white,43,black
1114,17,black,66,white,80,black,11,white,7,black
1115,79,black,8,white,7,black,12,white,48,black
1116,72,black,68,white,29,black,55,white,34,black
1117,44,black,6,white,57,black,54,white,74,black
1118,63,black,47,white,74,black,73,white,16,black
1119,25,black,15,white,20,black,39,white,2,black
1120,9,black,31,white,78,black,27,white,21,black
1121,51,black,72,white,62,black,11,white,46,black
1122,14,black,16,white,29,black,36,white,67,black
1123,81,black,69,white,19,black,70,white,20,black
1124,40,black,31,white,18,black,50,white,60,black
1125,59,black,50,white,49,black,58,white,68,black
1126,60,black,24,white,61,black,12,white,24,black
1127,37,black,7,white,21,black,42,white,6,black
1128,54,black,23,white,20,black,61,white,50,black
1129,40,black,56,white,31,black,47,white,17,black
1130,54,black,64,white,74,black,77,white,61,black
1131,21,black,11,white,50,black,14,white,77,black
1132,13,black,40,white,44,black,55,white,20,black
1133,67,black,44,white,75,black,64,white,44,black
1134,51,black,75,white,35,black,36,white,71,black
1135,32,black,69,white,46,black,65,white,1,black
1136,78,black,73,white,23,black,69,white,56,black
1137,4,black,20,white,13,black,50,white,18,black
1138,63,black,62,white,41,black,20,white,56,black
1139,17,black,42,white,28,black,55,white,81,black
1140,26,black,29,white,62,black,33,white,56,black
1141,18,black,71,white,16,black,37,white,61,black
1142,46,black,52,white,67,black,77,white,75,black
1143,58,black,64,white,64,black,34,white,25,black
1144,13,black,5,white,24,black,26,white,36,black
1145,55,black,76,white,79,black,31,white,79,black
1146,79,black,40,white,26,black,78,white,35,black
1147,81,black,38,white,45,black,46,white,3,black
1148,52,black,75,white,72,black,72,white,49,black
1149,66,black,6,white,60,black,2,white,5,black
1150,2,black,48,white,26,black,76,white,13,black
1151,66,black,3,white,77,black,8,white,66,black
1152,24,black,35,white,22,black,46,white,45,black
1153,72,black,9,white,40,black,25,white,55,black
1154,70,black,76,white,65,black,73,white,5,black
1155,4,black,34,white,33,black,68,white,44,black
1156,33,black,55,white,73,black,77,white,76,black
1157,45,black,75,white,32,black,49,white,43,black
1158,57,black,12,white,6,black,75,white,42,black
1159,46,black,23,white,13,black,45,white,76,black
1160,15,black,58,white,48,black,12,white,64,black
1161,63,black,51,white,16,black,29,white,68,black
1162,36,black,39,white,67,black,66,white,2,black
1163,12,black,58,white,79,black,70,white,56,black
1164,1,black,60,white,62,black,18,white,9,black
1165,63,black,33,white,20,black,67,white,68,black
1166,22,black,29,white,38,black,31,white,2,black
1167,66,black,47,white,71,black,23,white,54,black
1168,72,black,30,white,71,black,54,white,78,black
1169,1,black,10,white,47,black,24,white,33,black
1170,33,black,50,white,52,black,39,white,15,black
1171,46,black,47,white,40,black,40,white,11,black
1172,20,black,72,white,66,black,54,white,74,black
1173,53,black,66,white,16,black,37,white,58,black
1174,67,black,24,white,6,black,11,white,30,black
1175,70,black,25,white,41,black,53,white,34,black
1176,30,black,11,white,76,black,13,white,80,black
1177,72,black,30,white,18,black,65,white,71,black
1178,34,black,40,white,35,black,7,white,20,black
1179,75,black,41,white,8,black,39,white,3,black
1180,14,black,73,white,51,black,8,white,75,black
1181,22,black,30,white,54,black,50,white,1,black
1182,71,black,58,white,23,black,43,white,62,black
1183,2,black,64,white,46,black,28,white,43,black
1184,64,black,26,white,39,black,10,white,3,black
1185,32,black,5,white,27,black,65,white,25,black
1186,66,black,4,white,79,black,25,white,75,black
1187,48,black,55,white,31,black,38,white,30,black
1188,15,black,79,white,11,black,28,white,74,black
1189,24,black,70,white,14,black,16,white,21,black
1190,48,black,58,white,11,black,36,white,47,black
1191,74,black,54,white,66,black,1,white,81,black
1192,33,black,9,white,74,black,16,white,19,black
1193,41,black,30,white,34,black,14,white,27,black
1194,56,black,73,white,13,black,48,white,25,black
1195,12,black,49,white,55,black,71,white,77,black
1196,16,black,43,white,68,black,15,white,79,black
1197,3,black,37,white,50,black,73,white,2,black
1198,10,black,13,white,34,black,75,white,19,black
1199,40,black,7,white,9,black,4,white,1,black
1200,24,black,11,white,48,black,10,white,69,black
1201,59,black,63,white,41,black,42,white,67,black
1202,4,black,68,white,19,black,27,white,16,black
1203,54,black,21,white,37,black,80,white,6,black
1204,34,black,80,white,12,black,65,white,21,black
1205,38,black,76,white,33,black,52,white,15,black
1206,46,black,48,white,64,black,58,white,67,black
1207,41,black,28,white,34,black,48,white,24,black
1208,15,black,15,white,45,black,11,white,25,black
1209,40,black,60,white,18,black,46,white,57,black
1210,32,black,1,white,30,black,15,white,52,black
1211,76,black,68,white,54,black,8,white,6,black
1212,41,black,47,white,3,black,11,white,2,black
1213,34,black,2,white,25,black,81,white,76,black
1214,53,black,26,white,45,black,60,white,27,black
1215,38,black,12,white,67,black,40,white,70,black
1216,27,black,41,white,60,black,56,white,30,black
1217,43,black,50,white,65,black,35,white,12,black
1218,76,black,67,white,12,black,40,white,6,black
1219,77,black,27,white,41,black,12,white,57,black
1220,38,black,9,white,27,black,5,white,24,black
1221,10,black,77,white,64,black,14,white,9,black
1222,53,black,16,white,66,black,45,white,46,black
1223,72,black,46,white,81,black,69,white,30,black
1224,43,black,42,white,29,black,48,white,30,black
1225,35,black,73,white,3,black,67,white,16,black
1226,24,black,50,white,50,black,66,white,19,black
1227,23,black,9,white,42,black,56,white,11,black
1228,22,black,41,white,81,black,33,white,29,black
1229,54,black,20,white,14,black,29,white,54,black
1230,30,black,30,white,49,black,32,white,11,black
1231,25,black,20,white,11,black,63,white,63,black
1232,19,black,4,white,38,black,78,white,20,black
1233,69,black,79,white,56,black,77,white,24,black
1234,60,black,71,white,11,black,52,white,22,black
1235,51,black,79,white,66,black,43,white,22,black
1236,60,black,53,white,41,black,15,white,78,black
1237,73,black,42,white,8,black,76,white,19,black
1238,21,black,47,white,57,black,40,white,59,black
1239,36,black,72,white,79,black,69,white,36,black
1240,79,black,18,white,47,black,79,white,46,black
1241,11,black,57,white,54,black,31,white,33,black
1242,37,black,42,white,9,black,66,white,7,black
1243,8,black,55,white,64,black,38,white,7,black
1244,65,black,70,white,71,black,66,white,33,black
1245,70,black,4,white,41,black,10,white,80,black
1246,38,black,70,white,22,black,79,white,73,black
1247,12,black,29,white,55,black,64,white,57,black
1248,4,black,35,white,49,black,35,white,43,black
1249,24,black,66,white,62,black,49,white,42,black
1250,80,black,19,white,1,black,35,white,10,black
1251,9,black,28,white,30,black,76,white,79,black
1252,70,black,42,white,25,black,44,white,63,black
1253,12,black,22,white,45,black,36,white,8,black
1254,80,black,34,white,56,black,78,white,78,black
1255,1,black,18,white,74,black,26,white,18,black
1256,41,black,46,white,78,black,26,white,1,black
1257,23,black,39,white,55,black,46,white,19,black
1258,68,black,15,white,67,black,9,white,6,black
1259,49,black,14,white,62,black,2,white,33,black
1260,27,black,77,white,13,black,24,white,28,black
